Deck link,Deck list
https://www.mtgtop8.com/event?e=39293&d=492588&f=HI,"4 Collected Company
1 Thraben Inspector
1 Giant Killer
2 Katilda, Dawnhart Prime
3 A-Luminarch Aspirant
3 Adeline, Resplendent Cathar
3 Skyclave Apparition
3 Ranger-Captain of Eos
4 Thalia's Lieutenant
4 Thalia, Guardian of Thraben
4 Inquisitor Captain
4 Esper Sentinel
1 Boseiju, Who Endures
2 Eiganjo, Seat of the Empire
2 Forsaken Crossroads
2 Cave of the Frost Dragon
2 Overgrown Farmland
4 Branchloft Pathway
4 Temple Garden
7 Plains
Sideboard
2 Portable Hole
2 Tormod's Crypt
3 Brutal Cathar
1 Unlicensed Hearse
3 Kraul Harpooner
3 Outland Liberator
1 Skyclave Apparition
"
https://www.mtgtop8.com/event?e=39293&d=492586&f=HI,"2 Haunted Ridge
3 Wily Goblin
2 Den of the Bugbear
2 Battle Cry Goblin
4 Blightstep Pathway
1 Sling-Gang Lieutenant
4 Muxus, Goblin Grandee
2 Goblin Matron
4 Conspicuous Snoop
4 Unclaimed Territory
4 Krenko, Mob Boss
4 Blood Crypt
1 Phyrexian Tower
4 Goblin Warchief
4 Skirk Prospector
4 Goblin Chieftain
4 Munitions Expert
7 Mountain
"
https://www.mtgtop8.com/event?e=39293&d=492585&f=HI,"1 Kolaghan's Command
2 Inquisition of Kozilek
4 Fable of the Mirror-Breaker
4 Molten Impact
4 Thoughtseize
4 Fatal Push
2 Kroxa, Titan of Death's Hunger
2 Sheoldred, the Apocalypse
2 Laelia, the Blade Reforged
3 Bonecrusher Giant
3 Seasoned Pyromancer
4 Bloodtithe Harvester
1 Takenuma, Abandoned Mire
1 Sokenzan, Crucible of Defiance
1 Castle Locthwain
2 Hive of the Eye Tyrant
2 Den of the Bugbear
3 Swamp
3 Mountain
4 Haunted Ridge
4 Blightstep Pathway
4 Blood Crypt
Sideboard
1 Kaervek, the Spiteful
1 Chandra, Torch of Defiance
2 Eliminate
4 Shatterstorm
2 Viconia, Nightsinger's Disciple
1 Witch's Vengeance
1 Liliana of the Veil
2 Citystalker Connoisseur
1 Unlicensed Hearse
"
https://www.mtgtop8.com/event?e=39293&d=492584&f=HI,"2 Shadowspear
4 Barbed Spike
4 Portable Hole
4 Michiko's Reign of Truth
4 Yotia Declares War
4 Retrofitter Foundry
1 Lurrus of the Dream-Den
4 Toolcraft Exemplar
4 Ornithopter
4 Esper Sentinel
4 Ingenious Smith
1 Eiganjo, Seat of the Empire
2 Spire of Industry
3 Plains
4 Needleverge Pathway
4 Sacred Foundry
4 Inspiring Vantage
4 Darksteel Citadel
Sideboard
1 Fateful Absence
1 Teferi's Protection
2 Unlicensed Hearse
2 Glass Casket
2 Devout Decree
2 Fry
4 By Force
1 Lurrus of the Dream-Den
"
https://www.mtgtop8.com/event?e=39026&d=490975&f=HI,"2 Fateful Absence
2 Farewell
2 Narset, Parter of Veils
2 Dovin's Veto
2 The Wandering Emperor
3 Teferi, Hero of Dominaria
3 Shark Typhoon
3 Memory Deluge
3 Jwari Disruption
4 Supreme Verdict
4 March of Otherworldly Light
4 Archmage's Charm
1 Castle Vantress
1 Plains
1 Castle Ardenvale
1 Otawara, Soaring City
1 Raffine's Tower
1 Eiganjo, Seat of the Empire
2 Hall of Storm Giants
3 Island
3 Glacial Fortress
4 Irrigated Farmland
4 Hallowed Fountain
4 Deserted Beach
Sideboard
2 Mystical Dispute
2 Chalice of the Void
2 Aether Gust
2 Rest in Peace
2 Baffling End
1 Kaheera, the Orphanguard
1 Settle the Wreckage
1 Baneslayer Angel
2 Dovin's Veto
"
https://www.mtgtop8.com/event?e=39026&d=490977&f=HI,"2 Shadowspear
4 Yotia Declares War
4 Retrofitter Foundry
4 Portable Hole
4 Barbed Spike
4 Michiko's Reign of Truth
4 Ornithopter
4 Esper Sentinel
4 Toolcraft Exemplar
4 Ingenious Smith
1 Eiganjo, Seat of the Empire
2 Spire of Industry
3 Plains
4 Inspiring Vantage
4 Sacred Foundry
4 Needleverge Pathway
4 Darksteel Citadel
Sideboard
4 Hushbringer
4 Glass Casket
2 Mana Tithe
2 Unlicensed Hearse
1 Lurrus of the Dream-Den
1 Pithing Needle
1 Reckoner Bankbuster
"
https://www.mtgtop8.com/event?e=39026&d=490976&f=HI,"4 Ephemerate
4 Collected Company
4 Niambi, Beloved Protector
2 Extraction Specialist
2 Elvish Visionary
2 Spirited Companion
3 Skyclave Apparition
3 Mirror Image
4 Glasspool Mimic
4 Rope Line Attendant
4 Prosperous Innkeeper
4 Wall of Blossoms
1 Branchloft Pathway
1 Plains
1 Barkchannel Pathway
1 Sunpetal Grove
1 Breeding Pool
3 Hallowed Fountain
4 Spara's Headquarters
4 Temple Garden
4 Botanical Sanctum
Sideboard
4 March of Otherworldly Light
3 Dovin's Veto
3 Mystical Dispute
1 Skyclave Apparition
4 Soulherder
"
https://www.mtgtop8.com/event?e=39026&d=490978&f=HI,"4 Thought Monitor
4 Ornithopter
3 Nettlecyst
3 Moonsnare Prototype
4 Retrofitter Foundry
2 Voltage Surge
4 Metallic Rebuke
4 Seek New Knowledge
2 Strangle
4 Yotia Declares War
2 Karn, the Great Creator
2 Kiora, Behemoth Beckoner
1 Mountain
1 Island
4 Spire of Industry
4 Steam Vents
4 Shivan Reef
4 Silverbluff Bridge
4 Darksteel Citadel
Sideboard
1 Nettlecyst
1 Damping Sphere
1 Shadowspear
1 Pithing Needle
1 Grafdigger's Cage
1 Test of Talents
1 Spell Pierce
1 Jegantha, the Wellspring
1 Sai, Master Thopterist
1 Karn, Scion of Urza
1 Saheeli Rai
2 Unlicensed Hearse
2 Molten Impact
"
https://www.mtgtop8.com/event?e=38537&d=487810&f=HI,"1 Elspeth Resplendent
2 Reckoner Bankbuster
2 Cut Down
2 Invoke Despair
2 Farewell
2 Sorin the Mirthless
2 The Wandering Emperor
3 Liliana of the Veil
3 Infernal Grasp
4 Wedding Announcement
2 Ao, the Dawn Sky
2 Graveyard Trespasser
2 Tenacious Underdog
2 Edgar, Charmed Groom
2 Sheoldred, the Apocalypse
1 Eiganjo, Seat of the Empire
2 Takenuma, Abandoned Mire
2 Sunlit Marsh
2 Shattered Sanctum
4 Scoured Barrens
8 Plains
8 Swamp
Sideboard
3 Duress
3 Banishing Slash
1 Depopulate
1 Cut Down
1 Invoke Despair
1 Sorin the Mirthless
1 The Wandering Emperor
1 Liliana of the Veil
2 Infernal Grasp
1 Graveyard Trespasser
"
https://www.mtgtop8.com/event?e=38537&d=487811&f=HI,"1 Soul-Guide Lantern
2 Forsaken Monument
2 Approach of the Second Sun
2 Karn, the Great Creator
2 Karn, Living Legacy
3 Search for Glory
3 Hedron Archive
3 Coldsteel Heart
4 Ugin, the Spirit Dragon
4 Wrath of God
4 Mind Stone
2 Ulamog, the Ceaseless Hunger
4 Esper Sentinel
2 Faceless Haven (rebalanced)
2 Gate to the Citadel
2 Radiant Fountain
4 Crystal Grotto
4 Zhalfirin Void
10 Snow-Covered Plains
Sideboard
4 Fateful Absence
2 Shatter the Sky
2 Rest in Peace
1 Myr Enforcer
1 Pithing Needle
1 Tormod's Crypt
1 Meteor Golem
1 Soul-Guide Lantern
1 Forsaken Monument
1 Hedron Archive
"
https://www.mtgtop8.com/event?e=38537&d=487809&f=HI,"4 Collected Company
1 Dauntless Bodyguard
1 Giant Killer
2 Katilda, Dawnhart Prime
3 Adeline, Resplendent Cathar
3 Skyclave Apparition
3 Thalia, Guardian of Thraben
3 Thraben Inspector
4 Esper Sentinel
4 Ranger-Captain of Eos
4 Inquisitor Captain
4 Thalia's Lieutenant
1 Boseiju, Who Endures
2 Eiganjo, Seat of the Empire
2 Cave of the Frost Dragon
2 Overgrown Farmland
4 Temple Garden
4 Forsaken Crossroads
4 Branchloft Pathway
5 Plains
Sideboard
4 Brutal Cathar
2 Tormod's Crypt
2 Portable Hole
2 Kraul Harpooner
1 Outland Liberator
1 Elspeth Resplendent
1 Unlicensed Hearse
1 Skyclave Apparition
1 Thalia, Guardian of Thraben
"
https://www.mtgtop8.com/event?e=38537&d=487808&f=HI,"1 Battle Cry Goblin
1 Goblin Chainwhirler
2 Hobgoblin Bandit Lord
3 Krenko, Mob Boss
3 Conspicuous Snoop
4 Muxus, Goblin Grandee
4 Wily Goblin
4 Skirk Prospector
4 Goblin Chieftain
4 Goblin Warchief
4 Goblin Matron
2 Shatterskull Smashing
3 Irencrag Feat
1 Sokenzan, Crucible of Defiance
1 Phyrexian Tower
2 Snow-Covered Mountain
3 Castle Embereth
14 Mountain
Sideboard
1 Goblin Ringleader
1 Soul-Guide Lantern
2 Tibalt, Rakish Instigator
2 Chandra, Torch of Defiance
3 Abrade
3 Gempalm Incinerator
3 Herald's Horn
"
https://www.mtgtop8.com/event?e=38644&d=488474&f=HI,"1 Hagra Mauling
1 Kolaghan's Command
1 Shatterskull Smashing
2 Molten Impact
2 Invoke Despair
3 Chandra, Torch of Defiance
3 Thoughtseize
4 Fatal Push
4 Fable of the Mirror-Breaker
2 Tenacious Underdog
2 Sheoldred, the Apocalypse
4 Bloodtithe Harvester
4 Bonecrusher Giant
4 Seasoned Pyromancer
1 Mountain
1 Takenuma, Abandoned Mire
2 Den of the Bugbear
2 Fabled Passage
2 Dragonskull Summit
3 Swamp
4 Blightstep Pathway
4 Haunted Ridge
4 Blood Crypt
Sideboard
2 Noxious Grasp
2 Go Blank
2 Unlicensed Hearse
2 Legion Warboss
2 Ritual of Soot
2 Legion's End
1 Shatterstorm
1 Kolaghan's Command
1 Molten Impact
"
