Deck link,Deck list
https://www.mtgtop8.com/event?e=39452&d=493815&f=LE,"2 Abrupt Decay
1 Assassin's Trophy
2 Bayou
1 Bojuka Bog
1 Boseiju, Who Endures
4 Crop Rotation
2 Dark Confidant
4 Dark Depths
4 Elvish Reclaimer
1 Forest
1 Ghost Quarter
2 Inquisition of Kozilek
1 Karakas
1 Life from the Loam
3 Mox Diamond
3 Pithing Needle
1 Sejiri Steppe
1 Shizo, Death's Storehouse
1 Swamp
3 Sylvan Safekeeper
1 Taiga
4 Thespian's Stage
4 Thoughtseize
3 Urborg, Tomb of Yawgmoth
4 Vampire Hexmage
4 Verdant Catacombs
1 Yavimaya, Cradle of Growth
Sideboard
2 Choke
2 Force of Vigor
3 Leyline of the Void
2 Minsc & Boo, Timeless Heroes
2 Opposition Agent
2 Plague Engineer
2 Pyroblast
"
https://www.mtgtop8.com/event?e=39452&d=493817&f=LE,"2 Sylvan Library
2 Minsc & Boo, Timeless Heroes
2 Prismatic Ending
3 Mox Diamond
4 Green Sun's Zenith
4 Crop Rotation
4 Swords to Plowshares
1 Ramunap Excavator
1 Endurance
1 Sylvan Safekeeper
4 Knight of the Reliquary
4 Elvish Reclaimer
1 Bojuka Bog
1 Dryad Arbor
1 Forest
1 Karakas
1 Maze of Ith
1 Plains
1 Plateau
1 Yavimaya, Cradle of Growth
1 Boseiju, Who Endures
1 Taiga
2 Savannah
2 Wasteland
2 Sejiri Steppe
2 Flagstones of Trokair
3 Dark Depths
3 Thespian's Stage
4 Windswept Heath
Sideboard
1 Choke
1 Collector Ouphe
2 Deafening Silence
2 Force of Vigor
1 Glacial Chasm
1 Paradox Zone
1 Pyroblast
2 Red Elemental Blast
2 Soul-Guide Lantern
1 Tower of the Magistrate
1 Boseiju, Who Endures
"
https://www.mtgtop8.com/event?e=39452&d=493818&f=LE,"4 Ancient Tomb
4 Archon of Emeria
3 Cavern of Souls
4 Chalice of the Void
4 Chrome Mox
2 Eiganjo, Seat of the Empire
4 Emeria's Call
4 Esper Sentinel
2 Karakas
2 Palace Jailer
5 Plains
4 Seasoned Dungeoneer
1 Serra Paragon
4 Solitude
4 Thalia, Guardian of Thraben
2 Thalia, Heretic Cathar
1 Triumph of Saint Katherine
2 Wasteland
4 White Plume Adventurer
Sideboard
2 Cathar Commando
3 Containment Priest
2 Ethersworn Canonist
4 Leyline of the Void
4 Swords to Plowshares
"
https://www.mtgtop8.com/event?e=39452&d=493813&f=LE,"1 Aether Spellbomb
1 Shadowspear
4 Chalice of the Void
4 Force of Will
4 Lotus Petal
4 Mox Opal
4 Thoughtcast
4 Urza's Bauble
4 Mishra's Bauble
3 Thought Monitor
3 Kappa Cannoneer
4 Emry, Lurker of the Loch
4 Sai, Master Thopterist
2 Island
2 Otawara, Soaring City
4 Ancient Tomb
4 Seat of the Synod
4 Urza's Saga
Sideboard
1 Unlicensed Hearse
1 Tormod's Crypt
1 Pithing Needle
2 Metallic Rebuke
4 Force of Negation
1 Faerie Macabre
3 Dismember
2 Brazen Borrower
"
https://www.mtgtop8.com/event?e=39452&d=493816&f=LE,"1 Sylvan Library
1 Leyline Binding
1 Life from the Loam
2 Abundant Growth
2 Force of Negation
2 Terminus
2 Teferi, Time Raveler
3 Narset, Parter of Veils
4 Minsc & Boo, Timeless Heroes
4 Ponder
4 Prismatic Ending
4 Force of Will
4 Expressive Iteration
4 Brainstorm
4 Swords to Plowshares
2 Monastery Mentor
3 Endurance
4 Uro, Titan of Nature's Wrath
1 Forest
1 Island
1 Karakas
1 Ketria Triome
1 Mystic Sanctuary
1 Savannah
1 Taiga
1 Wasteland
1 Boseiju, Who Endures
2 Volcanic Island
2 Tundra
2 Polluted Delta
2 Tropical Island
4 Misty Rainforest
4 Scalding Tarn
4 Flooded Strand
Sideboard
1 Blue Elemental Blast
3 Carpet of Flowers
1 Force of Vigor
2 Hydroblast
1 Kozilek's Return
1 Meltdown
3 Pyroblast
1 Red Elemental Blast
1 Yorion, Sky Nomad
1 Terminus
"
https://www.mtgtop8.com/event?e=39452&d=493819&f=LE,"3 Allosaurus Shepherd
2 Bayou
1 Bojuka Bog
2 Boseiju, Who Endures
1 Collector Ouphe
1 Craterhoof Behemoth
1 Crop Rotation
2 Dryad Arbor
4 Elvish Reclaimer
2 Elvish Spirit Guide
2 Elvish Visionary
1 Endurance
4 Fiend Artisan
2 Forest
2 Fyndhorn Elves
4 Gaea's Cradle
4 Green Sun's Zenith
1 Grist, the Hunger Tide
2 Llanowar Elves
3 Misty Rainforest
3 Natural Order
3 Once Upon a Time
1 Opposition Agent
2 Verdant Catacombs
1 Wasteland
1 Windswept Heath
3 Wirewood Symbiote
2 Wooded Foothills
Sideboard
3 Endurance
1 Faerie Macabre
1 Force of Vigor
1 Masked Vandal
1 Plague Engineer
1 Progenitus
2 Snuff Out
4 Thoughtseize
1 Turn the Earth
"
https://www.mtgtop8.com/event?e=39308&d=492677&f=LE,"4 Elvish Reclaimer
1 Emrakul, the Aeons Torn
2 Endurance
1 Kozilek, Butcher of Truth
3 Primeval Titan
1 Ramunap Excavator
1 Reclamation Sage
1 Ulamog, the Ceaseless Hunger
4 Green Sun's Zenith
4 Crop Rotation
4 Once Upon a Time
2 Expedition Map
4 Pithing Needle
1 Bojuka Bog
1 Boseiju, Who Endures
2 Cavern of Souls
4 Cloudpost
1 Dark Depths
1 Eye of Ugin
5 Forest
1 Glacial Chasm
4 Glimmerpost
1 Karakas
1 Misty Rainforest
1 The Tabernacle at Pendrell Vale
2 Thespian's Stage
2 Vesuva
1 Yavimaya, Cradle of Growth
Sideboard
2 Endurance
4 Carpet of Flowers
4 Force of Vigor
4 Mindbreak Trap
1 Walking Ballista
"
https://www.mtgtop8.com/event?e=39308&d=492676&f=LE,"1 Brazen Borrower
1 Island
1 Mystic Sanctuary
1 Steam Vents
4 Volcanic Island
4 Wasteland
3 Scalding Tarn
3 Polluted Delta
2 Flooded Strand
4 Brainstorm
4 Ponder
1 Unholy Heat
4 Daze
4 Force of Will
4 Expressive Iteration
4 Delver of Secrets
4 Dragon's Rage Channeler
4 Murktide Regent
4 Lightning Bolt
1 Pyroblast
1 Chain Lightning
1 Dead / Gone
Sideboard
1 Pyroblast
1 Force of Negation
1 Red Elemental Blast
2 Surgical Extraction
1 Izzet Staticaster
2 Meltdown
1 Hurkyl's Recall
2 Soul-Guide Lantern
1 Hydroblast
1 Maddening Hex
2 Pyrokinesis
"
https://www.mtgtop8.com/event?e=39308&d=492672&f=LE,"1 Narset, Parter of Veils
1 Jace, the Mind Sculptor
1 Force of Negation
1 Teferi, Time Raveler
1 Sylvan Library
1 Supreme Verdict
2 Life from the Loam
2 Dress Down
4 Swords to Plowshares
4 Ponder
4 Prismatic Ending
4 Force of Will
4 Brainstorm
1 Snapcaster Mage
2 Endurance
4 Uro, Titan of Nature's Wrath
1 Snow-Covered Forest
1 Savannah
1 Otawara, Soaring City
1 Karakas
1 Island
1 Forest
1 Field of the Dead
1 Boseiju, Who Endures
1 Tundra
1 Tropical Island
1 Snow-Covered Plains
1 Snow-Covered Island
3 Wasteland
4 Misty Rainforest
4 Flooded Strand
Sideboard
2 Veil of Summer
1 Surgical Extraction
2 Serenity
2 Hydroblast
1 Flusterstorm
2 Ethersworn Canonist
2 Carpet of Flowers
1 Ashiok, Dream Render
1 Supreme Verdict
1 Endurance
"
https://www.mtgtop8.com/event?e=39308&d=492674&f=LE,"1 Teferi, Time Raveler
1 Expressive Iteration
1 Force of Negation
2 Narset, Parter of Veils
2 Minsc & Boo, Timeless Heroes
2 Dress Down
2 Life from the Loam
4 Ponder
4 Prismatic Ending
4 Swords to Plowshares
4 Force of Will
4 Brainstorm
2 Endurance
4 Uro, Titan of Nature's Wrath
1 Savannah
1 Wasteland
1 Tundra
1 Tropical Island
1 Snow-Covered Plains
1 Snow-Covered Island
1 Snow-Covered Forest
1 Prismatic Vista
1 Ketria Triome
1 Karakas
1 Island
1 Forest
1 Boseiju, Who Endures
1 Volcanic Island
1 Field of the Dead
4 Misty Rainforest
4 Flooded Strand
Sideboard
1 Lavinia, Azorius Renegade
1 Supreme Verdict
2 Carpet of Flowers
2 Pyroblast
1 Red Elemental Blast
2 Hydroblast
1 Ethersworn Canonist
1 Engineered Explosives
1 Force of Vigor
1 Deafening Silence
1 Surgical Extraction
1 Hullbreacher
"
